SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,20)-(19,45)",1.3459925396475114e-07,25,9,14,1,2,19,0
"(19,27)-(19,44)",4.959604889154434,3,9,2,14,4,35,0
"(19,28)-(19,32)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(30,7)-(30,10)",8.918611911212793e-05,9,2,1,12,34,10,0
"(30,7)-(31,78)",82.68381357192993,40,22,8,38,3,13,0
"(31,9)-(31,78)",99.99995231628418,38,40,3,28,41,9,40
"(31,10)-(31,49)",4.989952908838718e-19,37,40,3,15,38,9,0
"(31,11)-(31,28)",0.0011414842447265983,3,35,9,14,4,15,0
"(31,12)-(31,16)",5.890862464497104e-07,2,1,14,33,29,10,0
"(31,31)-(31,48)",0.0011414842447265983,3,35,9,14,4,15,0
"(31,32)-(31,36)",5.890862464497104e-07,2,1,14,33,29,10,0
"(31,52)-(31,77)",3.898720198696863e-22,3,9,15,14,4,37,0
