SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(9,44)",6.1638315783491385e-21,22,26,8,40,9,13,0
"(4,16)-(9,44)",1.4953047199598829e-25,26,8,9,22,1,40,0
"(5,3)-(9,44)",8.29271229463302e-06,20,12,11,1,37,8,0
"(6,3)-(9,44)",39.834341406822205,20,12,11,41,15,18,0
"(7,3)-(9,44)",95.82662582397461,41,37,15,38,12,11,0
"(9,8)-(9,44)",2.1301141008734703,15,37,41,1,8,12,0
"(9,9)-(9,39)",50.03969669342041,14,27,1,2,3,13,0
"(9,34)-(9,35)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(16,5)-(20,52)",44.3238228559494,21,3,9,13,41,14,0
"(16,11)-(16,57)",1.293721796358227e-08,33,2,26,17,1,3,0
"(16,43)-(16,57)",97.40254282951355,16,15,1,12,49,5,0
"(16,56)-(16,57)",18.648625910282135,27,43,28,1,2,3,0
"(17,5)-(20,52)",0.00036643980365624884,36,30,13,14,3,18,0
"(17,16)-(17,24)",58.582329750061035,45,7,2,21,27,1,0
"(19,7)-(19,76)",0.0003243315404688474,3,2,30,24,14,8,0
"(19,26)-(19,33)",4.2697209323705465e-05,1,2,33,29,8,14,0
"(19,26)-(19,39)",14.448492228984833,2,3,12,50,6,1,0
"(19,43)-(19,46)",8.483413918869944e-17,1,2,33,9,10,30,0
"(19,43)-(19,76)",72.27503657341003,24,3,9,2,14,1,0
"(19,47)-(19,59)",1.3124476186931133,2,16,12,1,5,15,0
"(20,19)-(20,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(20,19)-(20,45)",2.2933926433324814,2,3,36,5,6,30,0
"(20,34)-(20,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(20,36)-(20,40)",12.445085495710373,29,3,1,43,21,14,0
