SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,37)-(9,75)",0.6376445759087801,2,7,13,28,19,27,0
"(9,51)-(9,61)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(9,51)-(9,63)",32.218581438064575,43,5,27,13,21,1,0
"(9,69)-(9,75)",39.54409062862396,21,7,2,14,29,27,0
"(11,12)-(21,35)",5.000057721531343e-24,22,13,40,8,37,9,0
"(11,15)-(21,35)",9.126724014828464e-31,8,22,9,40,13,37,0
"(12,3)-(21,35)",0.0006340286745398771,13,11,12,8,9,40,0
"(21,3)-(21,13)",3.068330300948219e-06,29,2,10,1,32,33,0
"(21,3)-(21,35)",37.88870871067047,14,28,43,13,3,27,0
"(27,3)-(28,59)",10.066795349121094,30,8,9,2,1,12,0
"(27,9)-(27,46)",0.0023241318558575585,17,26,19,1,33,2,0
"(27,11)-(27,46)",0.0008365466783288866,26,17,33,8,42,9,0
"(27,15)-(27,21)",1.8994030881458457e-05,29,1,7,2,10,21,0
"(27,15)-(27,46)",99.81878399848938,46,22,27,13,8,26,43
"(27,22)-(27,28)",35.04437208175659,27,7,21,5,2,1,0
"(27,23)-(27,24)",44.616058468818665,2,29,16,24,1,9,0
"(27,26)-(27,27)",99.99516010284424,7,16,5,35,4,21,0
"(28,36)-(28,50)",5.822953674794462e-07,1,9,2,10,12,33,0
"(28,36)-(28,59)",0.2582443878054619,9,3,14,33,30,2,0
"(28,51)-(28,52)",5.890862464497104e-07,2,1,14,33,29,10,0
