SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,3)-(15,70)",32.78747200965881,8,1,3,4,2,14,0
"(15,51)-(15,61)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(15,51)-(15,63)",32.218581438064575,43,5,27,13,21,1,0
"(15,62)-(15,63)",12.445085495710373,29,3,1,43,21,14,0
"(18,3)-(23,35)",7.775315642356873,30,9,8,12,1,2,0
"(18,12)-(22,52)",0.000861139596963767,26,9,1,42,13,14,0
"(19,5)-(22,52)",47.75703847408295,21,9,3,14,8,13,0
"(20,5)-(22,52)",0.0003062996938751894,30,36,2,18,14,3,0
"(20,16)-(20,22)",0.0017110494809458032,2,5,1,45,16,7,0
"(20,20)-(20,21)",90.08347392082214,7,19,1,21,28,45,7
"(21,5)-(22,52)",0.000152272275499854,14,3,2,13,28,21,0
"(22,5)-(22,52)",54.74957823753357,30,2,3,1,14,13,0
"(22,19)-(22,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(22,19)-(22,45)",2.2933926433324814,2,3,36,5,6,30,0
"(22,36)-(22,40)",0.0026569099645712413,49,15,2,12,27,1,0
"(22,49)-(22,52)",12.445085495710373,29,3,1,43,21,14,0
"(23,3)-(23,13)",5.381870948895084e-07,10,2,33,1,9,34,0
"(23,3)-(23,35)",7.7520012855529785,28,14,3,19,27,1,0
"(23,14)-(23,35)",20.502738654613495,27,43,19,13,14,3,0
"(23,15)-(23,18)",2.7594459361149305e-13,29,1,3,2,32,33,0
