SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(12,17)-(12,36)",64.90027904510498,3,30,2,14,1,43,0
"(12,17)-(12,53)",21.732965111732483,14,3,13,2,28,8,0
"(12,18)-(12,27)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(12,37)-(12,38)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(27,5)-(29,75)",46.77099585533142,21,3,9,14,13,8,0
"(27,11)-(27,33)",5.694941317569563e-13,33,1,2,3,17,14,0
"(27,13)-(27,33)",0.005670179962180555,33,1,2,14,17,42,0
"(27,17)-(27,26)",27.44179666042328,2,1,29,27,7,10,0
"(27,17)-(27,33)",84.00322198867798,49,1,6,11,16,2,0
"(28,5)-(29,75)",0.0005989969395159278,30,36,2,18,3,14,0
"(28,16)-(28,24)",58.582329750061035,45,7,2,21,27,1,7
"(29,42)-(29,56)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(29,42)-(29,68)",2.2933926433324814,2,3,36,5,6,30,0
"(29,57)-(29,58)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(29,59)-(29,63)",18.648625910282135,27,43,28,1,2,3,0
