SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(20,5)-(26,52)",2.5127893313765526,21,13,3,9,41,37,0
"(20,11)-(23,69)",15.711063146591187,26,13,9,40,1,2,0
"(20,13)-(23,69)",2.8219764493800847e-13,26,9,42,21,8,1,0
"(21,7)-(23,69)",0.025817201822064817,20,11,1,30,12,18,0
"(22,7)-(23,69)",42.99945831298828,11,12,18,20,16,15,0
"(22,19)-(22,20)",20.062626898288727,36,15,16,12,5,32,0
"(23,7)-(23,69)",0.0035832446883432567,41,37,15,38,1,40,0
"(23,34)-(23,68)",96.55828475952148,13,28,1,27,8,3,0
"(23,62)-(23,63)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(23,64)-(23,67)",99.96460676193237,1,2,6,43,3,4,1
"(23,65)-(23,66)",0.7449321448802948,4,22,2,24,1,9,0
"(26,19)-(26,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(26,19)-(26,45)",2.2933926433324814,2,3,36,5,6,30,0
"(26,34)-(26,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
