SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",34.262314438819885,33,2,8,1,10,9,0
"(3,9)-(3,12)",6.417530030012131,6,2,43,9,8,1,0
"(3,47)-(3,53)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,47)-(3,62)",2.604294940829277,9,14,2,1,33,3,0
"(3,54)-(3,62)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,55)-(3,56)",8.984588086605072,1,2,9,4,12,8,0
"(5,22)-(5,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,22)-(5,35)",77.41382122039795,3,2,8,9,14,4,0
"(5,29)-(5,35)",5.318528337738826e-05,8,2,1,9,12,3,0
"(5,30)-(5,31)",99.7060239315033,10,1,16,35,7,19,2
