SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,24)-(2,78)",9.655973315238953,8,2,9,3,33,14,0
"(2,38)-(2,39)",34.262314438819885,33,2,8,1,10,9,0
"(2,38)-(2,41)",6.417530030012131,6,2,43,9,8,1,0
"(2,56)-(2,62)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,56)-(2,70)",2.604294940829277,9,14,2,1,33,3,0
"(2,63)-(2,70)",7.420258043566719e-05,2,12,1,9,30,8,0
"(2,64)-(2,65)",27.44179666042328,2,1,29,27,7,10,0
"(5,3)-(8,18)",21.5971902012825,9,8,2,3,37,30,0
"(5,11)-(7,59)",0.0016086643881862983,26,33,8,42,2,9,0
"(5,13)-(7,59)",1.1142767597505099e-06,37,41,15,8,11,1,0
"(8,3)-(8,9)",5.381870948895084e-07,10,2,33,1,9,34,0
"(8,3)-(8,18)",18.10583472251892,8,9,3,14,6,1,0
"(8,10)-(8,18)",21.133065223693848,2,1,8,12,3,33,0
"(8,11)-(8,14)",8.984588086605072,1,2,9,4,12,8,0
