SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,3)-(11,69)",9.116627097682795e-06,8,1,46,33,4,9,0
"(11,9)-(11,10)",35.85655391216278,29,7,2,1,14,24,0
"(11,36)-(11,69)",0.045159683213569224,2,7,19,43,27,1,0
"(11,50)-(11,60)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(11,50)-(11,62)",32.218581438064575,43,5,27,13,21,1,0
"(11,68)-(11,69)",45.72531878948212,29,21,2,10,43,7,0
"(13,12)-(22,35)",4.904620034992782e-24,22,13,40,8,37,9,0
"(13,15)-(22,35)",7.409451664551877e-31,8,22,9,40,13,37,0
"(14,3)-(22,35)",3.839277229467086e-08,13,12,8,40,22,9,0
"(22,3)-(22,13)",8.262067245634608e-10,10,2,1,35,26,9,0
"(22,3)-(22,35)",0.007803829066688195,3,19,28,21,14,13,0
"(24,26)-(24,78)",61.63911819458008,8,2,1,42,47,9,0
"(24,40)-(24,41)",99.99940395355225,21,7,29,35,4,27,21
"(24,47)-(24,53)",8.262067245634608e-10,10,2,1,35,26,9,0
"(24,47)-(24,78)",0.00564323527214583,3,28,19,21,14,13,0
