SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,72)",13.372726738452911,8,9,2,3,4,30,0
"(3,9)-(3,26)",0.024009925255086273,33,26,17,1,2,8,0
"(3,11)-(3,26)",34.53749120235443,17,1,26,33,2,8,0
"(3,13)-(3,26)",40.18733203411102,17,1,26,33,2,8,0
"(3,17)-(3,18)",1.8994030881458457e-05,29,1,7,2,10,21,0
"(3,17)-(3,26)",3.931281343102455,3,46,1,17,14,26,3
"(3,19)-(3,20)",0.0010870238838833757,7,1,2,29,21,3,0
"(3,48)-(3,62)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,48)-(3,72)",2.604294940829277,9,14,2,1,33,3,0
"(3,63)-(3,64)",11.263401061296463,1,10,2,29,17,26,0
