SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417530030012131,6,2,43,9,8,1,0
"(4,3)-(4,69)",7.160735130310059,3,8,2,1,14,24,0
"(4,9)-(4,12)",0.12013934319838881,12,2,16,15,5,10,0
"(4,43)-(4,49)",5.890862464497104e-07,2,1,14,33,29,10,0
"(4,43)-(4,56)",78.15430760383606,3,35,14,2,24,21,0
"(4,50)-(4,56)",2.1816904186011676e-09,2,14,12,1,9,4,0
"(4,51)-(4,52)",5.39227906770634e-07,2,14,1,33,29,24,0
"(4,54)-(4,55)",3.5961750894784927,2,14,1,24,4,9,0
"(7,3)-(10,17)",19.077107310295105,9,8,2,3,37,4,0
"(7,10)-(9,69)",0.000545276725461008,26,33,42,2,8,9,0
"(8,5)-(9,69)",0.0003804734888035455,15,8,16,12,18,11,0
"(9,5)-(9,69)",0.0005837279331899481,49,18,16,15,11,1,0
"(9,45)-(9,51)",0.00024433752514596563,1,12,2,24,3,7,0
"(9,46)-(9,47)",0.026006638654507697,1,22,4,2,21,31,0
"(9,49)-(9,50)",99.9984622001648,1,31,24,22,4,2,0
"(10,3)-(10,9)",5.381870948895084e-07,10,2,33,1,9,34,0
"(10,3)-(10,17)",18.10583472251892,8,9,3,14,6,1,0
"(10,10)-(10,17)",21.133065223693848,2,1,8,12,3,33,0
"(10,11)-(10,13)",8.984588086605072,1,2,9,4,12,8,0
"(10,15)-(10,16)",3.5961750894784927,2,14,1,24,4,9,0
