SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(9,44)",6.1638315783491385e-21,22,26,8,40,9,13,0
"(4,16)-(9,44)",1.4953047199598829e-25,26,8,9,22,1,40,0
"(5,3)-(9,44)",0.045409967424348,11,13,21,12,8,9,0
"(6,3)-(9,44)",0.4921340383589268,13,36,12,15,14,3,0
"(7,3)-(9,44)",7.921113818883896,13,3,37,41,14,15,0
"(9,8)-(9,44)",2.1301141008734703,15,37,41,1,8,12,0
"(16,5)-(19,52)",45.08523643016815,21,3,9,13,14,41,0
"(16,11)-(16,57)",1.293721796358227e-08,33,2,26,17,1,3,0
"(16,43)-(16,57)",97.40254282951355,16,15,1,12,49,5,0
"(16,56)-(16,57)",18.648625910282135,27,43,28,1,2,3,0
"(17,5)-(19,52)",0.00014868829794068006,30,36,13,14,18,2,0
"(17,16)-(17,24)",58.582329750061035,45,7,2,21,27,1,0
"(18,16)-(18,28)",2.4043832136798965e-19,1,2,33,9,10,3,0
"(18,16)-(18,44)",87.30984926223755,24,3,2,14,1,4,0
"(18,29)-(18,44)",0.12044166214764118,2,3,1,26,10,19,0
"(18,30)-(18,37)",4.019500322318369e-12,14,29,1,3,2,24,0
"(19,19)-(19,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(19,19)-(19,45)",2.2933926433324814,2,3,36,5,6,30,0
"(19,34)-(19,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(19,36)-(19,40)",12.445085495710373,29,3,1,43,21,14,0
