SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,18)-(11,68)",40.324604511260986,33,26,2,1,42,17,0
"(11,39)-(11,68)",0.011828170681837946,23,33,9,3,14,1,0
"(11,47)-(11,48)",7.093805987068436e-07,34,9,2,33,49,1,0
"(15,15)-(23,53)",1.6885402581365283e-10,37,13,8,22,40,3,0
"(16,3)-(23,53)",31.349995732307434,37,8,40,9,41,13,0
"(17,14)-(17,15)",28.751787543296814,34,9,1,30,19,2,0
"(19,15)-(19,18)",2.784760486443383e-10,34,9,1,2,10,33,0
"(19,15)-(19,43)",0.004869447366218083,9,3,19,23,14,1,0
"(19,19)-(19,43)",4.088920491085446e-06,9,14,25,1,2,19,0
"(19,26)-(19,42)",0.5225013475865126,9,2,3,6,4,25,0
"(19,27)-(19,31)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(20,17)-(20,20)",2.784760486443383e-10,34,9,1,2,10,33,0
"(20,17)-(20,45)",0.004869447366218083,9,3,19,23,14,1,0
"(21,24)-(21,71)",4.3738821592365085e-09,9,34,23,1,19,26,0
"(22,22)-(22,60)",5.861742840250483e-11,34,9,19,1,30,33,0
"(23,29)-(23,40)",8.918611911212793e-05,9,2,1,12,34,10,0
"(23,29)-(23,53)",79.89614605903625,3,23,6,22,19,35,0
"(23,41)-(23,53)",16.5217325091362,9,2,12,1,14,4,0
"(23,42)-(23,43)",0.005111092468723655,9,34,2,1,49,4,0
