SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,55)",6.894117063893646e-05,11,34,1,16,18,7,0
"(3,18)-(3,19)",0.09599083568900824,12,15,2,4,49,9,0
"(3,25)-(3,36)",3.068330300948219e-06,29,2,10,1,32,33,0
"(3,25)-(3,55)",20.30915766954422,21,14,3,28,18,15,0
"(3,47)-(3,55)",98.86029958724976,12,7,2,15,1,16,0
"(3,53)-(3,54)",18.648625910282135,27,43,28,1,2,3,0
"(7,3)-(9,50)",0.08860193192958832,37,9,41,42,3,38,0
"(8,8)-(8,19)",4.1012496176939806e-08,1,2,4,33,29,9,0
"(8,8)-(8,50)",97.02852368354797,15,3,14,21,36,37,15
"(8,42)-(8,50)",1.8506579101085663,1,2,14,43,29,3,0
"(8,46)-(8,47)",4.6614186607383195e-17,1,2,33,29,9,19,0
"(8,48)-(8,49)",100.0,7,1,19,2,4,35,0
"(9,8)-(9,50)",46.270427107810974,2,13,14,7,3,1,0
"(9,25)-(9,45)",1.8506579101085663,1,2,14,43,29,3,0
"(9,25)-(9,50)",91.06137156486511,15,2,14,3,4,1,15
"(9,26)-(9,37)",4.6614186607383195e-17,1,2,33,29,9,19,0
"(9,46)-(9,47)",4.1012496176939806e-08,1,2,4,33,29,9,0
"(9,50)-(9,50)",99.99643564224243,1,2,7,12,19,9,12
