SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(25,52)",44.3238228559494,21,3,9,13,41,14,0
"(22,11)-(22,74)",2.4109798602012233e-06,26,2,33,1,17,3,0
"(22,13)-(22,74)",2.94953927948427e-07,26,42,9,8,33,21,0
"(22,17)-(22,74)",82.2946548461914,18,16,11,1,12,30,0
"(22,36)-(22,74)",48.97736608982086,11,18,1,15,49,8,0
"(22,37)-(22,55)",94.16921734809875,1,32,3,19,27,7,32
"(23,5)-(25,52)",0.0003062996938751894,30,36,2,18,14,3,0
"(23,16)-(23,24)",0.0017110494809458032,2,5,1,45,16,7,0
"(23,17)-(23,19)",61.7261528968811,4,7,21,1,2,28,0
"(25,19)-(25,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(25,19)-(25,45)",2.2933926433324814,2,3,36,5,6,30,0
"(25,34)-(25,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(25,36)-(25,40)",0.0026569099645712413,49,15,2,12,27,1,0
