SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(2,78)",9.944501519203186,8,9,2,3,4,33,0
"(2,21)-(2,34)",4.51504433840455e-07,33,2,1,19,3,26,0
"(2,23)-(2,34)",0.010879550245590508,17,33,1,26,14,2,0
"(2,25)-(2,34)",99.9921441078186,31,26,10,17,1,2,0
"(2,38)-(2,78)",0.0005329548912413884,2,3,8,1,14,9,0
"(2,49)-(2,50)",89.81738686561584,10,35,4,1,17,26,10
"(2,54)-(2,68)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,54)-(2,78)",2.604294940829277,9,14,2,1,33,3,0
"(2,69)-(2,70)",5.890862464497104e-07,2,1,14,33,29,10,0
"(2,71)-(2,75)",11.263401061296463,1,10,2,29,17,26,0
