SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,17)-(3,18)",34.262314438819885,33,2,8,1,10,9,0
"(3,17)-(3,20)",6.417530030012131,6,2,43,9,8,1,0
"(3,51)-(3,57)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,51)-(3,65)",2.604294940829277,9,14,2,1,33,3,0
"(3,58)-(3,65)",7.420243832712003e-05,2,12,1,9,30,8,0
"(3,59)-(3,60)",8.984586596488953,1,2,9,4,12,8,0
"(5,22)-(5,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,22)-(5,64)",57.00500011444092,8,4,23,2,9,37,8
"(5,29)-(5,64)",50.37236213684082,8,47,12,37,15,22,0
"(5,30)-(5,60)",99.73056316375732,8,33,2,1,3,14,0
"(5,46)-(5,59)",80.6684672832489,33,2,1,9,8,3,0
