SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,44)-(2,66)",0.7948341779410839,14,43,2,3,28,7,0
"(2,49)-(2,66)",31.10087811946869,3,19,27,2,1,24,0
"(2,50)-(2,55)",1.787526715815252e-14,29,1,3,2,14,24,0
"(5,30)-(5,46)",0.013202296395320445,3,35,1,4,10,12,0
"(5,31)-(5,42)",5.890862464497104e-07,2,1,14,33,29,10,0
"(5,43)-(5,45)",53.88001799583435,2,1,14,29,33,10,0
"(6,17)-(6,41)",0.158698542509228,3,28,22,14,8,13,0
"(6,17)-(6,46)",0.1596950343810022,14,3,9,37,15,2,15
"(6,36)-(6,37)",5.890862464497104e-07,2,1,14,33,29,10,0
"(6,38)-(6,40)",9.264473987968813e-05,2,14,29,1,24,9,0
"(6,44)-(6,46)",35.25949418544769,14,2,1,9,10,24,0
"(6,52)-(6,70)",86.74681782722473,2,3,14,30,36,13,0
"(6,52)-(6,75)",0.0049612899601925164,3,14,28,21,15,9,15
"(6,53)-(6,55)",35.25949418544769,14,2,1,9,10,24,0
"(6,58)-(6,69)",74.76958632469177,3,24,14,2,35,40,0
"(6,59)-(6,64)",5.890862464497104e-07,2,1,14,33,29,10,0
"(6,71)-(6,72)",5.890862464497104e-07,2,1,14,33,29,10,0
