SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,29)-(14,14)",4.967600553129614e-07,8,37,9,3,22,2,0
"(10,3)-(14,14)",21.5971902012825,9,8,2,3,37,30,0
"(10,19)-(13,66)",0.003662189919850789,26,33,8,42,2,9,0
"(11,5)-(13,66)",1.3731936357593792e-12,42,9,37,8,41,1,0
"(13,10)-(13,17)",8.262067245634608e-10,10,2,1,35,26,9,0
"(13,10)-(13,66)",0.0076768243161495775,13,3,46,27,28,32,0
"(13,26)-(13,45)",44.82160806655884,10,2,1,26,9,12,0
"(14,3)-(14,10)",5.381870948895084e-07,10,2,33,1,9,34,0
"(14,3)-(14,14)",12.20589354634285,9,8,3,1,14,25,0
"(14,13)-(14,14)",11.263401061296463,1,10,2,29,17,26,0
