SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(21,52)",44.53066289424896,21,3,9,13,41,14,0
"(16,11)-(18,67)",1.2301263119240957e-06,26,2,33,17,1,30,0
"(16,13)-(18,67)",5.872923480865211e-07,26,42,9,8,33,1,0
"(17,7)-(18,67)",0.011193611862836406,18,16,11,39,20,1,0
"(18,22)-(18,67)",4.545935243368149,11,16,12,15,1,18,49
"(18,32)-(18,47)",5.232854427550393e-09,24,1,7,3,36,5,0
"(18,46)-(18,47)",0.010587689030217007,1,4,21,29,7,3,0
"(18,51)-(18,67)",0.003187186666764319,9,3,14,2,1,4,0
"(21,19)-(21,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(21,19)-(21,45)",2.2933926433324814,2,3,36,5,6,30,0
"(21,34)-(21,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
