SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417528539896011,6,2,43,9,8,1,0
"(4,3)-(4,69)",7.160744071006775,3,8,2,1,14,24,0
"(4,9)-(4,12)",60.078805685043335,16,5,12,15,2,10,0
"(4,43)-(4,49)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,43)-(4,56)",2.604294940829277,9,14,2,1,33,3,0
"(4,50)-(4,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,51)-(4,52)",8.984588086605072,1,2,9,4,12,8,0
"(6,22)-(6,68)",9.655973315238953,8,2,9,3,33,14,0
"(6,35)-(6,48)",1.714093422755525e-07,33,1,8,2,19,3,0
"(6,39)-(6,48)",11.938977241516113,16,15,37,1,3,18,0
"(6,52)-(6,58)",5.381870948895084e-07,10,2,33,1,9,34,0
"(6,52)-(6,68)",18.10583472251892,8,9,3,14,6,1,0
"(6,59)-(6,68)",21.133065223693848,2,1,8,12,3,33,0
"(6,60)-(6,64)",8.984588086605072,1,2,9,4,12,8,0
