SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(20,52)",10.077990591526031,21,13,3,9,41,37,0
"(14,11)-(17,76)",18.402238190174103,26,13,9,2,1,40,0
"(16,7)-(17,76)",0.0007048464340186911,36,30,18,13,14,12,0
"(16,21)-(16,22)",20.062626898288727,36,15,16,12,5,32,0
"(18,5)-(20,52)",0.000189254240012815,30,36,14,2,18,13,0
"(18,16)-(18,24)",99.78068470954895,5,16,1,2,43,12,5
"(20,19)-(20,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(20,19)-(20,45)",2.2933926433324814,2,3,36,5,6,30,0
"(20,34)-(20,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(20,36)-(20,40)",0.0026569099645712413,49,15,2,12,27,1,0
