SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,64)",9.561129659414291,8,9,2,3,33,4,0
"(3,17)-(3,18)",34.262314438819885,33,2,8,1,10,9,0
"(3,17)-(3,20)",6.417530030012131,6,2,43,9,8,1,0
"(3,42)-(3,48)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,42)-(3,56)",2.604294940829277,9,14,2,1,33,3,0
"(3,49)-(3,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,50)-(3,51)",8.984588086605072,1,2,9,4,12,8,0
"(6,3)-(6,73)",13.372726738452911,8,9,2,3,4,30,0
"(6,10)-(6,51)",7.426672254950972e-05,33,26,2,19,1,42,0
"(6,13)-(6,51)",5.806270451103046e-05,33,42,8,9,1,2,0
"(6,17)-(6,51)",1.8748957941738809e-06,11,16,1,2,49,15,0
"(6,47)-(6,51)",5.93572441217895e-16,7,2,21,1,4,29,0
"(6,55)-(6,61)",5.381870948895084e-07,10,2,33,1,9,34,0
"(6,55)-(6,73)",10.215730965137482,3,8,9,28,22,19,0
"(6,62)-(6,73)",0.1445295289158821,2,8,3,33,1,14,0
"(6,63)-(6,69)",99.92948770523071,1,2,9,4,10,17,0
"(6,64)-(6,66)",26.99844539165497,1,29,2,9,33,34,0
