SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(2,77)",9.3336321413517,8,2,9,3,33,14,0
"(2,21)-(2,32)",1.4732168935292778e-11,3,1,33,2,8,14,0
"(2,27)-(2,28)",44.23443675041199,29,7,1,21,2,3,0
"(2,27)-(2,32)",99.97772574424744,20,11,1,16,10,44,17
"(2,36)-(2,77)",0.0005329548912413884,2,3,8,1,14,9,0
"(2,47)-(2,49)",88.91546726226807,35,4,10,1,21,5,10
"(2,53)-(2,67)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,53)-(2,77)",2.604294940829277,9,14,2,1,33,3,0
"(2,68)-(2,69)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(2,70)-(2,74)",35.25949418544769,14,2,1,9,10,24,0
