SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(17,5)-(27,52)",6.584201753139496,21,13,3,9,41,37,0
"(17,11)-(24,54)",8.229052275419235,26,13,9,40,1,8,0
"(17,13)-(24,54)",4.264009913894655e-14,26,9,21,42,8,1,0
"(18,7)-(24,54)",99.11342859268188,11,1,20,9,18,13,36
"(18,13)-(18,14)",28.26184332370758,2,29,21,7,1,14,0
"(26,5)-(27,52)",7.896171609900193e-05,14,3,13,2,28,21,0
"(26,16)-(26,24)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(26,16)-(26,45)",67.20231175422668,3,27,2,14,30,13,0
"(26,25)-(26,45)",57.349127531051636,43,3,1,2,30,45,0
"(26,26)-(26,38)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(27,19)-(27,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(27,19)-(27,45)",2.2933926433324814,2,3,36,5,6,30,0
"(27,34)-(27,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(27,41)-(27,45)",12.445085495710373,29,3,1,43,21,14,0
