SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(17,5)-(21,52)",41.63213074207306,21,3,13,9,41,14,0
"(17,11)-(18,76)",0.0002680902753127157,26,2,1,33,9,13,0
"(17,13)-(18,76)",9.527505867579222e-09,26,42,9,21,8,1,0
"(18,7)-(18,76)",47.2060889005661,11,18,30,1,20,34,0
"(18,26)-(18,76)",4.780815743288258e-06,38,23,9,19,1,26,11
"(18,28)-(18,43)",7.163468429549624e-09,1,3,32,4,35,2,0
"(18,41)-(18,42)",79.47057485580444,1,4,10,2,6,3,0
"(21,19)-(21,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(21,19)-(21,45)",2.2933922708034515,2,3,36,5,6,30,0
"(21,34)-(21,35)",5.361509508388339e-12,1,29,10,32,2,35,0
