SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,20)-(10,69)",7.471872513070688e-11,8,37,3,9,22,40,0
"(4,22)-(10,69)",6.765506259604273e-12,8,9,37,22,1,38,0
"(5,3)-(10,69)",1.6705010352779937e-05,1,8,9,11,40,41,0
"(5,9)-(5,17)",3.068330300948219e-06,29,2,10,1,32,33,0
"(5,9)-(5,19)",1.50109538808465,21,7,43,2,29,12,0
"(5,18)-(5,19)",45.72531878948212,29,21,2,10,43,7,0
"(8,7)-(10,69)",3.594178706407547,18,49,15,9,13,12,0
"(9,15)-(9,22)",0.010517130431253463,19,5,43,1,27,7,0
"(10,15)-(10,68)",46.972596645355225,3,13,14,37,21,15,3
"(10,31)-(10,32)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(10,33)-(10,68)",99.81840252876282,3,36,2,13,37,14,0
"(10,35)-(10,42)",0.0645812600851059,1,35,3,4,10,2,0
"(10,40)-(10,41)",35.25949418544769,14,2,1,9,10,24,0
"(10,51)-(10,67)",14.163258671760559,35,3,1,2,4,10,0
"(10,52)-(10,62)",2.51333297353891e-17,1,2,10,35,3,14,0
