SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(22,52)",0.030730184516869485,21,13,3,41,9,37,0
"(14,11)-(19,41)",1.8695944792312957e-08,26,13,40,9,8,12,0
"(14,13)-(19,41)",5.297670256134392e-20,9,26,21,8,22,3,0
"(15,7)-(19,41)",3.991047847762275e-06,20,11,12,1,41,30,0
"(16,7)-(19,41)",39.16705250740051,20,12,41,11,15,13,0
"(16,21)-(16,22)",20.062626898288727,36,15,16,12,5,32,0
"(17,7)-(19,41)",84.17473435401917,41,37,15,38,12,13,0
"(18,16)-(18,47)",0.015202461509034038,14,1,27,2,33,32,43
"(18,23)-(18,46)",99.8604953289032,27,1,28,2,3,14,0
"(19,12)-(19,41)",33.614301681518555,15,1,37,41,18,12,0
"(19,16)-(19,40)",2.3984722793102264,14,1,3,2,33,43,43
"(19,17)-(19,19)",65.0204062461853,4,1,2,22,21,14,0
"(19,23)-(19,39)",92.41430163383484,1,2,24,27,43,4,0
"(22,19)-(22,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(22,19)-(22,45)",2.2933926433324814,2,3,36,5,6,30,0
"(22,34)-(22,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
