SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(28,46)",3.268134221434593,37,13,40,41,8,22,0
"(19,15)-(19,18)",8.918611911212793e-05,9,2,1,12,34,10,0
"(19,15)-(19,43)",21.819595992565155,6,19,23,3,22,38,0
"(27,23)-(27,45)",8.452734348297265e-15,14,9,15,25,7,1,0
"(27,23)-(27,51)",99.998939037323,22,23,19,38,1,6,22
"(27,24)-(27,32)",3.248232845892707e-11,1,9,4,2,35,10,0
"(27,25)-(27,26)",6.923134624958038,9,2,1,14,4,31,0
"(27,30)-(27,31)",6.923134624958038,9,2,1,14,4,31,0
"(27,36)-(27,44)",3.248232845892707e-11,1,9,4,2,35,10,0
"(27,37)-(27,38)",6.923134624958038,9,2,1,14,4,31,0
"(27,42)-(27,43)",6.923134624958038,9,2,1,14,4,31,0
"(27,48)-(27,51)",8.8452134505701e-09,4,1,12,9,7,2,0
"(28,25)-(28,40)",3.281099382313168e-14,9,1,12,2,4,7,0
"(28,25)-(28,46)",99.99923706054688,22,23,1,19,4,21,22
"(28,26)-(28,34)",3.248232845892707e-11,1,9,4,2,35,10,0
"(28,27)-(28,28)",6.923134624958038,9,2,1,14,4,31,0
"(28,32)-(28,33)",6.923134624958038,9,2,1,14,4,31,0
"(28,38)-(28,39)",64.15583491325378,9,1,2,4,14,10,0
"(28,43)-(28,46)",8.8452134505701e-09,4,1,12,9,7,2,0
