SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417530030012131,6,2,43,9,8,1,0
"(4,3)-(4,69)",7.160735130310059,3,8,2,1,14,24,0
"(4,9)-(4,12)",0.047879290650598705,15,49,39,1,20,18,0
"(4,43)-(4,49)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,43)-(4,56)",2.604294940829277,9,14,2,1,33,3,0
"(4,50)-(4,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,51)-(4,52)",27.44179666042328,2,1,29,27,7,10,0
"(7,3)-(11,17)",4.9970511347055435,9,8,37,3,12,13,0
"(7,10)-(10,78)",1.8197115855307514e-14,26,22,8,40,9,13,0
"(8,5)-(10,78)",1.2513964087190743e-06,37,41,15,12,9,20,0
"(8,18)-(8,37)",4.467597491952802e-06,33,2,1,8,3,26,0
"(8,22)-(8,33)",0.1179647515527904,7,2,27,1,3,12,0
"(8,31)-(8,32)",60.26020646095276,10,1,2,9,3,29,0
"(9,5)-(10,78)",2.1022360771894455,20,11,18,12,15,1,37
"(9,18)-(9,28)",4.0484426477860325e-06,26,10,2,1,3,35,0
"(9,25)-(9,26)",2.823961064990499e-07,29,1,2,7,14,9,0
"(9,25)-(9,28)",1.397203840315342,24,40,3,10,2,1,0
"(10,5)-(10,78)",0.8842752315104008,41,15,12,37,20,11,0
"(10,20)-(10,65)",0.00015624974594175,2,37,8,15,33,14,0
"(10,23)-(10,31)",7.326403927976344e-07,2,1,33,10,4,9,0
"(10,23)-(10,33)",0.42527937330305576,2,9,31,1,10,17,0
"(10,32)-(10,33)",0.008167487249011174,2,4,1,9,10,33,0
"(10,39)-(10,40)",5.1380705088377,49,15,12,2,39,1,0
"(10,46)-(10,48)",8.262067245634608e-10,10,2,1,35,26,9,0
"(10,46)-(10,65)",66.92079901695251,3,46,27,13,19,28,0
"(10,49)-(10,65)",78.15430760383606,3,35,14,2,24,21,0
"(10,50)-(10,57)",5.890862464497104e-07,2,1,14,33,29,10,0
"(10,58)-(10,64)",2.1816904186011676e-09,2,14,12,1,9,4,0
"(10,59)-(10,60)",5.39227906770634e-07,2,14,1,33,29,24,0
"(10,69)-(10,71)",7.149225211833254e-07,1,2,29,21,33,4,0
"(10,69)-(10,78)",28.260964155197144,15,14,12,6,36,18,0
"(10,72)-(10,78)",7.480002194643021,24,3,2,4,14,1,0
"(10,73)-(10,75)",5.890862464497104e-07,2,1,14,33,29,10,0
"(10,76)-(10,77)",35.25949418544769,14,2,1,9,10,24,0
"(11,3)-(11,9)",5.381870948895084e-07,10,2,33,1,9,34,0
"(11,3)-(11,17)",18.10583472251892,8,9,3,14,6,1,0
"(11,10)-(11,17)",21.133065223693848,2,1,8,12,3,33,0
"(11,11)-(11,13)",8.984588086605072,1,2,9,4,12,8,0
