SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,64)",9.561129659414291,8,9,2,3,33,4,0
"(3,17)-(3,18)",34.262314438819885,33,2,8,1,10,9,0
"(3,17)-(3,20)",6.417530030012131,6,2,43,9,8,1,0
"(3,42)-(3,48)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,42)-(3,56)",2.604294940829277,9,14,2,1,33,3,0
"(3,49)-(3,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,50)-(3,51)",8.984588086605072,1,2,9,4,12,8,0
"(5,22)-(5,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,22)-(5,70)",49.76755380630493,8,4,23,2,9,37,0
"(5,29)-(5,70)",46.88858687877655,8,12,47,37,22,40,0
"(5,30)-(5,66)",40.91510474681854,42,33,8,1,2,9,0
"(5,41)-(5,65)",0.00013175857702663052,37,41,15,1,18,2,0
"(5,44)-(5,45)",1.1750280926689295e-15,1,2,33,9,29,10,0
"(5,44)-(5,49)",0.44661047868430614,2,31,1,6,9,10,0
"(5,48)-(5,49)",0.0001228902988259506,2,1,7,4,3,21,0
"(5,55)-(5,56)",5.138071998953819,49,15,12,2,39,1,0
