SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(11,28)",9.011021256446838,9,8,37,3,12,41,0
"(3,19)-(10,61)",4.310586998457211e-07,26,8,13,40,22,9,0
"(4,5)-(10,61)",0.0002675008545338642,9,41,21,1,8,3,0
"(5,13)-(5,17)",5.748336917577035e-06,4,12,2,1,9,15,0
"(7,9)-(10,61)",0.0005959383543086005,36,30,13,14,12,3,0
"(7,21)-(7,25)",65.67532420158386,2,29,15,10,12,1,2
"(8,9)-(10,61)",0.06208237027749419,3,14,13,21,12,2,0
"(9,9)-(10,61)",17.3146054148674,3,13,2,14,37,41,9
"(10,14)-(10,61)",0.0002901257403209456,12,2,3,1,15,30,0
"(10,26)-(10,36)",8.838148914946942e-05,1,2,4,7,12,9,0
"(10,31)-(10,36)",0.00013068773796476307,1,2,27,4,19,7,0
"(10,40)-(10,46)",4.1012496176939806e-08,1,2,4,33,29,9,0
"(10,40)-(10,61)",76.47747993469238,2,15,4,1,12,6,0
"(10,47)-(10,61)",6.333641944245016e-08,2,1,4,12,9,6,0
"(10,48)-(10,53)",0.0002735220959948492,1,2,29,7,4,14,0
"(10,61)-(10,61)",99.99643564224243,1,2,7,12,19,9,0
"(11,3)-(11,11)",5.381870948895084e-07,10,2,33,1,9,34,0
"(11,3)-(11,28)",10.215730965137482,3,8,9,28,22,19,0
"(11,12)-(11,28)",8.785119652748108,43,27,13,19,14,3,0
"(11,13)-(11,19)",2.7594459361149305e-13,29,1,3,2,32,33,0
