SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(5,7)",9.115212051234655e-15,26,8,22,9,40,3,0
"(4,13)-(4,30)",2.8796789952600932e-08,1,2,4,7,9,24,0
"(4,14)-(4,27)",9.385458989846773e-11,1,10,35,2,32,3,0
"(4,28)-(4,29)",1.3516222807652412e-06,1,2,14,6,3,35,0
"(8,3)-(8,58)",9.534232390251418e-05,8,20,3,1,14,33,0
"(8,37)-(8,52)",32.218581438064575,43,5,27,13,21,1,0
"(8,38)-(8,49)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(8,50)-(8,51)",12.445085495710373,29,3,1,43,21,14,0
"(10,20)-(10,31)",99.91779923439026,2,1,7,4,21,9,0
"(10,21)-(10,28)",3.919970359596292e-11,10,2,1,33,9,16,0
"(10,29)-(10,30)",8.880866181337765e-09,2,14,10,16,1,4,0
"(10,34)-(10,49)",99.91779923439026,2,1,7,4,21,9,0
"(10,35)-(10,46)",3.919970359596292e-11,10,2,1,33,9,16,0
"(10,47)-(10,48)",41.617152094841,2,10,29,1,21,12,2
