SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(22,52)",47.75703847408295,21,9,3,14,8,13,0
"(19,11)-(19,22)",1.4151400625601277e-14,3,1,2,14,17,33,0
"(19,17)-(19,22)",99.97772574424744,20,11,1,16,10,44,11
"(19,21)-(19,22)",44.23443675041199,29,7,1,21,2,3,0
"(20,5)-(22,52)",0.001334724947810173,30,36,2,3,28,18,0
"(20,16)-(20,18)",95.65105438232422,5,16,1,2,35,7,5
"(22,19)-(22,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(22,19)-(22,45)",2.2933926433324814,2,3,36,5,6,30,0
"(22,34)-(22,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(22,36)-(22,40)",31.151461601257324,4,1,22,2,27,24,0
