SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(38,22)-(38,67)",5.643603362415206e-08,42,8,11,1,33,2,0
"(38,36)-(38,42)",3.068330300948219e-06,29,2,10,1,32,33,0
"(38,36)-(38,59)",37.88870871067047,14,28,43,13,3,27,0
"(38,65)-(38,67)",0.0010045553608506452,4,21,7,35,10,1,0
"(46,3)-(59,42)",0.006794930959586054,13,37,12,8,40,9,0
"(46,9)-(55,44)",7.273378446663459e-16,13,9,40,37,12,41,0
"(48,5)-(55,44)",62.77364492416382,41,11,12,40,20,1,0
"(48,11)-(48,12)",20.062626898288727,36,15,16,12,5,32,0
"(54,13)-(54,38)",2.3984722793102264,14,1,3,2,33,43,0
"(54,14)-(54,32)",1.2396521866321564,1,24,27,33,46,14,0
"(54,36)-(54,37)",29.31765615940094,2,1,4,27,22,43,0
"(58,3)-(59,42)",8.852891623973846,37,15,3,2,14,8,0
"(58,17)-(58,31)",3.3329030202366994e-06,1,43,2,29,27,33,0
"(58,17)-(58,43)",2.2933926433324814,2,3,36,5,6,30,0
"(58,32)-(58,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(59,3)-(59,6)",12.445085495710373,29,3,1,43,21,14,0
"(59,3)-(59,42)",98.01004528999329,15,37,3,14,8,2,0
"(59,7)-(59,8)",5.822953674794462e-07,1,9,2,10,12,33,0
"(59,9)-(59,42)",92.45378375053406,28,13,3,2,48,14,27
"(59,10)-(59,16)",5.361519672783706e-12,1,29,10,32,2,35,0
"(59,10)-(59,41)",30.91931641101837,3,50,24,2,22,27,0
