SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(7,73)",6.341305152091081e-05,1,8,9,4,20,41,0
"(6,7)-(7,73)",9.946164780672007e-07,18,49,11,12,15,1,0
"(6,13)-(6,24)",0.0034016091376543045,33,1,17,26,8,2,0
"(6,15)-(6,24)",2.247614716566204e-06,33,1,17,26,2,3,0
"(6,19)-(6,24)",99.62319731712341,2,1,31,4,6,9,0
"(6,21)-(6,22)",7.72150031025376e-05,1,2,10,4,9,26,0
"(6,23)-(6,24)",59.50300693511963,4,1,2,6,14,9,0
"(7,18)-(7,31)",0.5492248106747866,1,2,4,29,33,7,0
"(7,18)-(7,33)",70.56065201759338,4,1,6,2,35,9,1
"(7,32)-(7,33)",41.16691052913666,1,4,2,7,24,9,0
"(7,37)-(7,73)",0.0020677502106991597,2,6,1,4,14,12,0
"(7,45)-(7,46)",62.748128175735474,1,2,7,4,29,9,0
"(7,50)-(7,64)",0.5492248106747866,1,2,4,29,33,7,0
"(7,50)-(7,73)",47.85182774066925,6,4,2,1,14,35,0
"(7,65)-(7,66)",0.5492248106747866,1,2,4,29,33,7,0
"(7,72)-(7,73)",62.748128175735474,1,2,7,4,29,9,0
