SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(2,53)",0.014505880244541913,33,2,1,26,8,3,0
"(2,17)-(2,53)",0.0013912781469116453,1,3,8,17,35,2,0
"(2,23)-(2,24)",71.7525839805603,1,2,4,9,8,6,0
"(2,38)-(2,41)",5.752948166676611e-12,21,7,29,1,12,2,4
"(2,52)-(2,53)",72.57876992225647,4,1,6,2,14,9,0
"(4,13)-(4,52)",0.014505880244541913,33,2,1,26,8,3,0
"(4,17)-(4,52)",0.00021636008114001015,8,3,17,1,2,35,0
"(4,23)-(4,24)",35.85655391216278,29,7,2,1,14,24,0
"(4,51)-(4,52)",35.85655391216278,29,7,2,1,14,24,0
"(7,3)-(7,58)",9.534232390251418e-05,8,20,3,1,14,33,0
"(7,37)-(7,52)",32.218581438064575,43,5,27,13,21,1,0
"(7,37)-(7,58)",83.95377397537231,48,43,3,13,8,28,0
"(7,38)-(7,49)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(7,50)-(7,51)",12.445085495710373,29,3,1,43,21,14,0
"(7,53)-(7,54)",3.068330300948219e-06,29,2,10,1,32,33,0
"(7,55)-(7,58)",76.99090242385864,5,16,7,35,43,1,0
"(7,56)-(7,57)",1.5199854179123728e-10,2,3,14,1,24,43,0
"(9,13)-(12,7)",9.115212051234655e-15,26,8,22,9,40,3,0
"(10,3)-(12,7)",0.3883321536704898,21,11,9,13,8,12,0
"(11,44)-(11,51)",0.02203410549554974,2,1,24,4,3,14,0
"(11,44)-(11,67)",0.06633077864535153,32,13,30,2,44,14,0
"(11,45)-(11,50)",1.9772492020411758e-11,1,33,2,32,29,3,0
"(11,55)-(11,67)",10.268577188253403,2,3,19,1,24,27,0
"(11,56)-(11,58)",1.787526715815252e-14,29,1,3,2,14,24,0
"(12,3)-(12,5)",3.068330300948219e-06,29,2,10,1,32,33,0
"(12,3)-(12,7)",15.247616171836853,43,21,8,2,1,29,0
"(18,14)-(18,25)",0.02464667777530849,1,4,9,2,12,10,0
"(18,15)-(18,22)",2.4564462464127246e-06,1,2,33,9,10,4,0
"(18,23)-(18,24)",76.70401930809021,1,2,4,6,11,9,0
"(18,31)-(18,41)",1.4719660388817345e-16,1,2,4,9,33,10,0
"(18,31)-(18,67)",0.0019942632206948474,3,14,15,2,9,37,0
"(18,42)-(18,67)",0.08113411604426801,3,2,14,1,4,9,0
"(18,43)-(18,50)",8.330450773641473e-08,2,1,33,3,9,30,0
"(18,51)-(18,66)",9.754536300897598,2,43,6,3,1,9,0
"(18,52)-(18,63)",1.8470923575375497e-10,1,2,29,9,33,3,0
"(18,64)-(18,65)",44.608694314956665,29,1,2,43,3,24,0
"(21,47)-(21,57)",4.3966990015105803e-13,1,10,2,33,9,34,0
"(21,47)-(21,69)",19.278627634048462,2,3,4,6,14,8,0
"(21,58)-(21,69)",0.0024314820620929822,3,1,2,10,24,35,0
"(21,59)-(21,66)",8.330450773641473e-08,2,1,33,3,9,30,0
