SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,17)-(2,78)",3.4208670258522034,26,33,42,8,2,9,0
"(2,24)-(2,78)",9.655973315238953,8,2,9,3,33,14,0
"(2,38)-(2,39)",34.262314438819885,33,2,8,1,10,9,0
"(2,38)-(2,41)",6.417530030012131,6,2,43,9,8,1,0
"(2,40)-(2,41)",0.04026961396448314,2,7,1,21,3,14,0
"(2,56)-(2,62)",11.263401061296463,1,10,2,29,17,26,0
"(2,56)-(2,70)",78.82158756256104,17,26,35,1,3,10,0
"(2,63)-(2,70)",0.007176699000410736,39,1,12,17,49,18,0
"(2,67)-(2,69)",0.04026961396448314,2,7,1,21,3,14,0
"(4,22)-(4,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(4,22)-(4,67)",49.76755380630493,8,4,23,2,9,37,0
"(4,29)-(4,67)",93.67327094078064,12,8,2,16,3,11,0
"(4,36)-(4,56)",46.89949154853821,8,33,42,1,2,14,0
"(4,40)-(4,56)",0.000319259424941265,37,33,1,15,41,2,0
"(4,41)-(4,42)",99.94955062866211,2,4,1,21,6,14,2
"(4,45)-(4,50)",6.78719436881213e-12,1,24,3,2,7,4,0
"(4,46)-(4,47)",3.836119367090967e-17,1,2,9,33,10,4,0
"(4,48)-(4,49)",0.00017080799352697795,1,2,10,9,4,31,0
"(4,60)-(4,66)",1.1542066857828104e-06,2,8,1,12,33,15,0
"(4,61)-(4,62)",46.77867293357849,1,2,29,9,33,12,0
