SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(6,3)-(9,54)",8.853865414857864,30,9,8,1,12,2,0
"(6,9)-(6,68)",0.022023309429641813,33,26,1,42,19,17,0
"(6,11)-(6,68)",5.806270451103046e-05,33,42,8,9,1,2,0
"(6,15)-(6,68)",51.8864631652832,2,11,44,41,10,30,0
"(6,34)-(6,68)",50.8273184299469,27,14,13,2,21,3,0
"(6,52)-(6,53)",53.570592403411865,16,5,2,12,15,1,0
"(6,57)-(6,68)",1.2967524118721485,36,15,12,16,14,1,37
"(6,63)-(6,64)",7.149225211833254e-07,1,2,29,21,33,4,0
"(9,21)-(9,35)",8.984588086605072,1,2,9,4,12,8,0
"(9,21)-(9,47)",2.048243209719658,14,12,3,2,6,15,0
"(9,36)-(9,37)",2.589440271094645e-05,1,2,9,29,12,4,0
