SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",0.0011124387128802482,2,10,1,33,14,8,0
"(3,13)-(3,16)",0.019013756536878645,6,1,4,2,21,12,0
"(4,3)-(4,69)",7.160744071006775,3,8,2,1,14,24,0
"(4,9)-(4,12)",0.1201392849907279,12,2,16,15,5,10,0
"(4,43)-(4,49)",11.263401061296463,1,10,2,29,17,26,0
"(4,43)-(4,56)",78.82158756256104,17,26,35,1,3,10,0
"(4,50)-(4,56)",0.007176699000410736,39,1,12,17,49,18,0
"(4,51)-(4,52)",27.44179666042328,2,1,29,27,7,10,0
"(4,54)-(4,55)",0.04026961396448314,2,7,1,21,3,14,0
"(7,3)-(7,78)",19.077107310295105,9,8,2,3,37,4,0
"(7,10)-(7,60)",0.000545276725461008,26,33,42,2,8,9,0
"(7,14)-(7,60)",0.0003804734888035455,15,8,16,12,18,11,0
"(7,50)-(7,60)",7.306640292803479e-08,2,18,49,8,1,12,0
"(7,51)-(7,52)",2.583212506124255e-05,24,1,3,21,29,7,2
"(7,54)-(7,59)",99.74608421325684,24,31,40,1,2,3,2
"(7,55)-(7,56)",2.845886111603375e-15,1,2,4,29,33,9,0
"(7,57)-(7,58)",0.010587689030217007,1,4,21,29,7,3,0
"(7,64)-(7,70)",5.381870948895084e-07,10,2,33,1,9,34,0
"(7,64)-(7,78)",18.10583472251892,8,9,3,14,6,1,0
"(7,71)-(7,78)",21.133065223693848,2,1,8,12,3,33,0
"(7,72)-(7,74)",5.39227906770634e-07,2,14,1,33,29,24,0
"(7,76)-(7,77)",5.136514324988184e-07,1,2,4,9,8,7,0
