SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(19,52)",47.75703847408295,21,9,3,14,8,13,0
"(16,11)-(16,18)",6.033184866814255e-14,1,3,10,2,29,14,0
"(16,13)-(16,18)",0.0038589572795899585,10,26,2,1,17,33,0
"(16,17)-(16,18)",0.05675233551301062,39,20,18,1,17,11,11
"(17,5)-(19,52)",0.0003062996938751894,30,36,2,18,14,3,0
"(17,16)-(17,18)",99.98469352722168,5,16,35,12,1,4,5
"(18,5)-(19,52)",7.896171609900193e-05,14,3,13,2,28,21,0
"(18,16)-(18,24)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(18,16)-(18,45)",67.20231175422668,3,27,2,14,30,13,0
"(18,25)-(18,45)",57.349127531051636,43,3,1,2,30,45,0
"(18,26)-(18,38)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(19,19)-(19,33)",3.3329030202366994e-06,1,43,2,29,27,33,0
"(19,19)-(19,45)",2.2933922708034515,2,3,36,5,6,30,0
"(19,34)-(19,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(19,36)-(19,40)",7.188742490171762e-07,2,14,12,49,15,1,0
"(19,41)-(19,45)",12.445085495710373,29,3,1,43,21,14,0
