SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(27,52)",29.796957969665527,21,13,3,9,41,37,0
"(22,11)-(24,75)",0.4648716188967228,26,2,9,13,1,3,0
"(24,7)-(24,75)",47.503462433815,11,16,18,12,49,15,16
"(24,20)-(24,21)",20.062626898288727,36,15,16,12,5,32,0
"(24,27)-(24,42)",7.163468429549624e-09,1,3,32,4,35,2,0
"(24,40)-(24,41)",79.47057485580444,1,4,10,2,6,3,0
"(25,5)-(27,52)",0.0003062996938751894,30,36,2,18,14,3,0
"(25,16)-(25,24)",0.0017110494809458032,2,5,1,45,16,7,0
"(25,17)-(25,19)",61.7261528968811,4,7,21,1,2,28,0
"(27,19)-(27,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(27,19)-(27,45)",2.2933926433324814,2,3,36,5,6,30,0
"(27,34)-(27,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(27,36)-(27,40)",0.0026569099645712413,49,15,2,12,27,1,0
