SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(10,77)",2.5010736392419027e-23,22,40,8,13,9,37,0
"(4,16)-(10,77)",1.1032400985009719e-28,8,22,26,9,40,13,0
"(5,3)-(10,77)",6.834445454018123e-07,12,37,20,13,41,8,0
"(6,3)-(10,77)",36.18939518928528,20,41,12,11,13,15,0
"(7,3)-(10,77)",88.75721096992493,41,37,15,38,12,13,0
"(8,9)-(8,37)",50.009334087371826,14,27,2,1,3,6,0
"(8,32)-(8,33)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(8,34)-(8,36)",51.79629325866699,29,1,2,4,3,21,0
"(10,5)-(10,77)",98.15680384635925,15,41,1,37,47,12,0
"(10,69)-(10,77)",8.922986438619773e-06,15,12,2,1,6,14,0
"(10,70)-(10,72)",38.28951716423035,1,2,29,21,27,4,0
"(18,3)-(22,35)",8.219265192747116,30,9,8,1,12,2,0
"(18,12)-(21,72)",0.0029840794013580307,26,9,1,42,17,14,0
"(19,5)-(21,72)",48.135486245155334,21,14,3,9,8,2,0
"(19,11)-(19,22)",4.021908606394002e-12,1,33,2,3,26,17,0
"(19,17)-(19,18)",44.23443675041199,29,7,1,21,2,3,0
"(19,17)-(19,22)",99.99939203262329,20,11,1,41,12,44,11
"(20,5)-(21,72)",0.003978420136263594,30,2,3,28,36,14,0
"(20,16)-(20,18)",92.80808568000793,5,16,1,2,4,10,5
"(21,16)-(21,18)",2.4043832136798965e-19,1,2,33,9,10,3,0
"(21,16)-(21,21)",88.93907070159912,24,3,1,2,5,50,3
"(21,39)-(21,53)",8.984588086605072,1,2,9,4,12,8,0
"(21,39)-(21,65)",2.048243209719658,14,12,3,2,6,15,0
"(21,54)-(21,55)",2.589440271094645e-05,1,2,9,29,12,4,0
"(21,56)-(21,60)",51.60117745399475,4,1,2,9,21,12,0
"(22,14)-(22,35)",20.502738654613495,27,43,19,13,14,3,0
"(22,15)-(22,18)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(22,19)-(22,34)",0.27820479590445757,2,5,3,12,1,36,0
"(22,20)-(22,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
