SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(6,78)",0.02802836534101516,8,1,4,23,9,18,0
"(6,7)-(6,78)",2.168073649500002e-05,18,1,11,49,12,16,0
"(6,13)-(6,20)",6.229840199267755e-07,1,26,17,10,33,2,0
"(6,15)-(6,20)",2.5312953955136663e-07,1,10,26,17,2,3,0
"(6,19)-(6,20)",0.00040584463931736536,1,2,4,29,7,14,0
"(6,24)-(6,78)",0.00016011762227208237,14,6,2,12,15,8,0
"(6,35)-(6,36)",98.70317578315735,29,1,2,7,21,43,0
"(6,40)-(6,78)",0.00019696281015058048,2,6,1,4,14,12,0
"(6,48)-(6,51)",99.99998807907104,7,1,4,2,19,21,1
"(6,49)-(6,50)",4.131558206665886e-07,2,1,4,29,21,7,0
"(6,55)-(6,69)",0.5492248106747866,1,2,4,29,33,7,0
"(6,55)-(6,78)",47.85182774066925,6,4,2,1,14,35,0
"(6,70)-(6,71)",0.5492248106747866,1,2,4,29,33,7,0
"(6,72)-(6,76)",12.445085495710373,29,3,1,43,21,14,0
"(6,77)-(6,78)",62.748128175735474,1,2,7,4,29,9,0
