SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(21,52)",10.077990591526031,21,13,3,9,41,37,0
"(15,11)-(18,73)",0.032223519519902766,26,2,9,1,13,3,0
"(15,13)-(18,73)",9.112992478688131e-10,26,42,9,21,8,1,0
"(16,7)-(18,73)",98.93191456794739,18,1,20,16,49,11,11
"(16,13)-(16,14)",28.26184332370758,2,29,21,7,1,14,0
"(18,17)-(18,73)",0.002201775168941822,14,28,13,30,3,2,0
"(18,34)-(18,73)",45.98782658576965,2,13,14,3,7,42,0
"(18,55)-(18,61)",0.8025159128010273,3,21,1,2,14,29,0
"(18,60)-(18,61)",18.648625910282135,27,43,28,1,2,3,0
"(18,67)-(18,68)",6.89493662164864e-07,7,4,21,1,35,19,0
"(18,67)-(18,73)",0.8025159128010273,3,21,1,2,14,29,0
"(21,19)-(21,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(21,19)-(21,45)",2.2933926433324814,2,3,36,5,6,30,0
"(21,34)-(21,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
