SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,73)",13.372726738452911,8,9,2,3,4,30,0
"(3,9)-(3,27)",0.024009925255086273,33,26,17,1,2,8,0
"(3,11)-(3,27)",34.53749120235443,17,1,26,33,2,8,0
"(3,13)-(3,27)",40.18733501434326,17,1,26,33,2,8,17
"(3,16)-(3,27)",81.60088658332825,3,2,1,14,8,24,0
"(3,22)-(3,27)",71.38320207595825,19,2,1,9,7,10,0
"(3,23)-(3,24)",5.381870948895084e-07,10,2,33,1,9,34,0
"(3,25)-(3,26)",0.004748724677483551,33,10,1,2,34,17,0
"(3,31)-(3,73)",0.05336978938430548,2,3,8,1,14,19,0
"(3,40)-(3,45)",65.8373475074768,10,2,1,17,26,4,0
"(3,44)-(3,45)",11.263401061296463,1,10,2,29,17,26,0
"(3,49)-(3,63)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,49)-(3,73)",2.604294940829277,9,14,2,1,33,3,0
"(3,64)-(3,65)",11.263401061296463,1,10,2,29,17,26,0
"(3,66)-(3,70)",11.263401061296463,1,10,2,29,17,26,0
