SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(6,7)-(9,30)",0.0025438223019591533,12,13,20,15,1,11,0
"(6,13)-(6,24)",0.0034016091376543045,33,1,17,26,8,2,0
"(6,19)-(6,24)",99.49072003364563,2,1,31,10,26,17,0
"(6,21)-(6,22)",8.867989120808772e-08,2,29,1,10,7,21,0
"(6,23)-(6,24)",59.50300693511963,4,1,2,6,14,9,0
"(7,7)-(9,30)",7.970575865989815e-08,12,15,13,41,21,20,0
"(7,18)-(7,56)",0.000414672513215919,2,1,4,14,24,8,0
"(7,54)-(7,56)",100.0,7,1,4,21,29,2,1
"(9,7)-(9,21)",0.5492248106747866,1,2,4,29,33,7,0
"(9,7)-(9,30)",47.85182774066925,6,4,2,1,14,35,0
"(9,22)-(9,23)",0.5492248106747866,1,2,4,29,33,7,0
"(9,24)-(9,28)",76.85203552246094,2,4,1,6,14,7,0
