SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(30,59)",1.3334611430764198,37,13,40,41,8,22,0
"(19,18)-(19,21)",8.918602816265775e-05,9,2,1,12,34,10,0
"(19,18)-(19,49)",21.819595992565155,6,19,23,3,22,38,0
"(19,29)-(19,48)",4.959604889154434,3,9,2,14,4,35,0
"(19,30)-(19,34)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(19,35)-(19,47)",6.432780423892837e-05,12,9,2,1,4,15,0
"(28,21)-(28,58)",3.3839043790991725e-17,9,14,3,25,7,15,0
"(28,21)-(28,62)",99.99935626983643,22,23,38,19,6,13,22
"(28,22)-(28,33)",67.40440726280212,35,4,9,2,6,1,0
"(28,23)-(28,27)",1.027335821478199e-15,9,1,2,12,14,29,0
"(28,28)-(28,32)",0.026947323931381106,12,9,2,1,49,15,0
"(28,38)-(28,49)",0.4324776120483875,4,2,9,1,31,24,0
"(28,39)-(28,43)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(28,44)-(28,48)",96.2955117225647,12,49,1,15,9,2,0
"(30,7)-(30,19)",0.23455636110156775,4,2,9,1,31,10,0
"(30,8)-(30,12)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(30,13)-(30,18)",96.2955117225647,12,49,1,15,9,2,12
"(30,23)-(30,59)",99.3901014328003,3,19,14,9,2,25,19
"(30,24)-(30,27)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(30,28)-(30,58)",3.4800950476462047e-19,15,3,9,14,12,4,0
"(30,29)-(30,41)",77.29029655456543,2,9,4,1,35,12,0
"(30,30)-(30,34)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(30,35)-(30,40)",96.2955117225647,12,49,1,15,9,2,0
"(30,45)-(30,57)",77.29029655456543,2,9,4,1,35,12,0
"(30,46)-(30,50)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(30,51)-(30,56)",96.2955117225647,12,49,1,15,9,2,0
