SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(20,5)-(27,52)",0.1159302075393498,21,13,3,41,9,37,0
"(20,11)-(24,48)",0.0004457771865418181,26,13,40,9,8,1,0
"(20,13)-(24,48)",6.831422953959765e-18,26,9,21,8,42,3,0
"(21,7)-(24,48)",8.26871087156178e-05,20,11,1,12,30,47,0
"(22,7)-(24,48)",40.17454385757446,20,11,12,41,18,15,0
"(22,19)-(22,20)",20.062626898288727,36,15,16,12,5,32,0
"(23,7)-(24,48)",0.17101697158068419,41,37,15,38,8,1,0
"(23,8)-(23,45)",0.0001545491613796912,24,1,15,14,27,33,22
"(23,10)-(23,33)",5.353005128191316e-13,36,3,1,32,35,16,0
"(23,31)-(23,32)",79.47057485580444,1,4,10,2,6,3,0
"(27,19)-(27,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(27,19)-(27,45)",2.2933926433324814,2,3,36,5,6,30,0
"(27,34)-(27,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
