SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417530030012131,6,2,43,9,8,1,0
"(4,3)-(4,69)",7.160735130310059,3,8,2,1,14,24,0
"(4,9)-(4,12)",0.12013934319838881,12,2,16,15,5,10,0
"(4,43)-(4,49)",5.890862464497104e-07,2,1,14,33,29,10,0
"(4,43)-(4,56)",78.15430760383606,3,35,14,2,24,21,0
"(4,50)-(4,56)",2.1816904186011676e-09,2,14,12,1,9,4,0
"(4,51)-(4,52)",5.39227906770634e-07,2,14,1,33,29,24,0
"(4,54)-(4,55)",3.5961750894784927,2,14,1,24,4,9,0
"(7,3)-(9,17)",14.943456649780273,8,9,2,3,4,30,0
"(7,10)-(8,78)",0.000131759202304238,26,33,42,2,8,9,0
"(8,5)-(8,78)",0.0007188407380454009,16,8,12,18,15,11,0
"(8,14)-(8,15)",4.170551165701142e-11,1,29,10,2,32,33,0
"(8,14)-(8,17)",0.2455619629472494,2,31,4,1,17,21,0
"(8,21)-(8,78)",1.5854087109801185e-05,16,49,15,11,18,1,0
"(8,27)-(8,29)",0.005772256190539338,24,29,2,1,7,3,0
"(8,61)-(8,67)",0.00046761833800701424,9,2,4,1,12,45,0
"(8,62)-(8,63)",0.026006638654507697,1,22,4,2,21,31,0
"(8,65)-(8,66)",99.9984622001648,1,31,24,22,4,2,0
"(8,75)-(8,76)",7.149225211833254e-07,1,2,29,21,33,4,0
"(8,75)-(8,78)",0.19839571323245764,36,12,16,15,5,1,0
"(9,3)-(9,9)",5.381881162946911e-07,10,2,33,1,9,34,0
"(9,3)-(9,17)",18.10583472251892,8,9,3,14,6,1,0
"(9,10)-(9,17)",21.133065223693848,2,1,8,12,3,33,0
"(9,11)-(9,13)",8.984588086605072,1,2,9,4,12,8,0
"(9,15)-(9,16)",3.5961750894784927,2,14,1,24,4,9,0
