SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(5,7)",9.115212051234655e-15,26,8,22,9,40,3,0
"(4,13)-(4,30)",2.8796789952600932e-08,1,2,4,7,9,24,0
"(4,14)-(4,27)",9.385458989846773e-11,1,10,35,2,32,3,0
"(4,28)-(4,29)",1.3516222807652412e-06,1,2,14,6,3,35,0
"(8,37)-(8,52)",32.218581438064575,43,5,27,13,21,1,0
"(8,37)-(8,58)",83.95377397537231,48,43,3,13,8,28,0
"(8,38)-(8,49)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(8,53)-(8,54)",3.068330300948219e-06,29,2,10,1,32,33,0
"(11,3)-(16,44)",2.838955447077751,8,1,9,4,41,3,30
"(11,9)-(11,10)",99.99464750289917,2,1,7,4,29,14,0
"(14,23)-(14,30)",8.330450773641473e-08,2,1,33,3,9,30,0
"(14,23)-(14,32)",0.0024314820620929822,3,1,2,10,24,35,0
"(14,31)-(14,32)",0.0025703759092721157,2,6,4,1,14,12,0
"(15,7)-(16,44)",5.9903584315179614e-06,3,12,15,14,2,8,0
"(15,22)-(15,33)",3.6616722098870014e-06,1,2,33,4,9,6,0
"(15,22)-(15,43)",1.389442338961544e-07,2,4,1,12,6,9,0
"(16,10)-(16,11)",5.9653617441654205,1,2,4,9,12,6,0
"(16,10)-(16,23)",4.9398778996695833e-26,40,2,9,1,12,3,0
"(16,15)-(16,23)",1.6353346151794576e-14,4,1,2,6,14,9,0
