SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,12)-(9,19)",70.3499436378479,1,2,43,7,3,19,0
"(9,12)-(9,38)",47.086718678474426,13,3,14,2,28,27,0
"(9,13)-(9,18)",0.5693153012543917,2,3,1,43,45,30,0
"(9,20)-(9,21)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(9,22)-(9,38)",57.349127531051636,43,3,1,2,30,45,0
"(9,23)-(9,33)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(10,12)-(10,27)",1.815064251422882,24,1,2,7,4,3,2
"(10,12)-(10,47)",65.36611914634705,13,7,2,3,14,1,0
"(10,31)-(10,47)",17.69142895936966,2,1,3,19,43,7,0
"(10,32)-(10,42)",1.787526715815252e-14,29,1,3,2,14,24,0
