SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,14)-(13,64)",10.423380136489868,19,28,13,14,7,43,0
"(13,35)-(13,45)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(13,35)-(13,48)",32.218581438064575,43,5,27,13,21,1,0
"(13,56)-(13,63)",39.54409062862396,21,7,2,14,29,27,0
"(15,12)-(24,35)",4.867305989729455e-24,22,13,40,8,37,9,0
"(15,15)-(24,35)",6.080683135957933e-31,8,22,9,40,13,37,0
"(16,3)-(24,35)",4.125476341294322e-12,13,40,8,9,12,22,0
"(24,3)-(24,13)",11.263401061296463,1,10,2,29,17,26,0
"(24,3)-(24,35)",0.1699269050732255,17,26,1,33,3,2,0
"(27,43)-(27,49)",3.068330300948219e-06,29,2,10,1,32,33,0
"(27,43)-(27,72)",37.88870871067047,14,28,43,13,3,27,14
