SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,59)",9.561129659414291,8,9,2,3,33,4,0
"(3,16)-(3,17)",34.262314438819885,33,2,8,1,10,9,0
"(3,16)-(3,19)",6.417530030012131,6,2,43,9,8,1,0
"(3,23)-(3,59)",2.746441029012203,47,8,1,2,11,16,0
"(3,37)-(3,39)",20.062626898288727,36,15,16,12,5,32,0
"(3,45)-(3,51)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,45)-(3,59)",2.604294940829277,9,14,2,1,33,3,0
"(3,52)-(3,59)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,53)-(3,54)",8.984588086605072,1,2,9,4,12,8,0
"(6,3)-(6,9)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,3)-(6,61)",49.76755380630493,8,4,23,2,9,37,0
"(6,10)-(6,61)",46.88858687877655,8,12,47,37,22,40,0
"(6,11)-(6,57)",0.46728141605854034,42,33,8,1,9,14,8
"(6,18)-(6,19)",4.351208663635647e-16,1,2,33,10,9,4,0
"(6,18)-(6,21)",0.0004595689460984431,9,2,1,24,3,12,0
"(6,34)-(6,35)",8.022480654016993e-15,1,9,2,33,10,24,0
"(6,43)-(6,49)",0.0001509658659415436,1,29,4,2,10,31,0
"(6,43)-(6,56)",59.420496225357056,33,2,1,3,14,37,0
"(6,50)-(6,56)",0.0350760790752247,2,6,1,8,12,9,0
"(6,51)-(6,52)",8.984588086605072,1,2,9,4,12,8,0
