SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,64)",9.452654126107518e-06,8,4,9,18,39,1,0
"(3,9)-(3,10)",34.262314438819885,33,2,8,1,10,9,0
"(3,9)-(3,12)",6.417530030012131,6,2,43,9,8,1,0
"(3,42)-(3,48)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,42)-(3,56)",2.604294940829277,9,14,2,1,33,3,0
"(3,49)-(3,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,50)-(3,51)",8.984588086605072,1,2,9,4,12,8,0
"(5,22)-(5,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,22)-(5,62)",63.87606859207153,8,4,23,2,9,3,0
"(5,29)-(5,62)",58.694642782211304,8,47,12,15,1,37,0
"(5,30)-(5,58)",99.88942742347717,8,33,2,1,3,17,0
"(5,38)-(5,51)",59.15406346321106,33,2,1,14,3,9,0
"(5,42)-(5,51)",0.017298424791079015,16,1,18,11,15,49,0
"(5,55)-(5,57)",26.99844539165497,1,29,2,9,33,34,0
