SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,19)-(19,43)",1.3459925396475114e-07,25,9,14,1,2,19,0
"(19,26)-(19,42)",4.959604889154434,3,9,2,14,4,35,0
"(19,27)-(19,31)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(33,7)-(34,56)",46.210017800331116,38,9,12,40,8,23,0
"(33,15)-(33,31)",9.95847472040623e-05,3,9,4,12,35,15,0
"(33,15)-(33,50)",99.98708963394165,23,14,38,28,9,3,23
"(33,16)-(33,20)",2.1833727985406153e-16,1,10,2,9,35,4,0
"(33,34)-(33,50)",9.95847472040623e-05,3,9,4,12,35,15,0
"(33,35)-(33,39)",2.1833727985406153e-16,1,10,2,9,35,4,0
"(34,10)-(34,11)",99.48741793632507,1,9,4,2,12,16,0
"(34,10)-(34,17)",0.0001160826627710776,9,12,2,15,1,4,0
"(34,14)-(34,17)",0.0,4,1,9,12,2,7,0
"(34,23)-(34,24)",85.13818383216858,9,1,2,12,4,34,0
"(34,23)-(34,29)",7.73551708799225e-09,9,31,2,1,4,10,0
"(34,28)-(34,29)",85.13818383216858,9,1,2,12,4,34,0
"(34,35)-(34,36)",85.13818383216858,9,1,2,12,4,34,0
"(34,35)-(34,56)",1.916677788704746e-08,9,3,14,2,25,6,0
