SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,17)-(4,72)",0.0017001904780045152,26,8,33,9,42,2,0
"(3,3)-(4,72)",9.561129659414291,8,9,2,3,33,4,0
"(3,14)-(3,15)",34.262314438819885,33,2,8,1,10,9,0
"(3,14)-(3,17)",6.417530030012131,6,2,43,9,8,1,0
"(3,16)-(3,17)",0.04026961396448314,2,7,1,21,3,14,0
"(4,3)-(4,72)",0.0006380702870956156,3,8,9,14,47,2,0
"(4,9)-(4,13)",60.078805685043335,16,5,12,15,2,10,0
"(4,52)-(4,58)",11.263401061296463,1,10,2,29,17,26,0
"(4,52)-(4,65)",78.82158756256104,17,26,35,1,3,10,0
"(4,59)-(4,65)",0.007176699000410736,39,1,12,17,49,18,0
"(4,63)-(4,64)",0.04026961396448314,2,7,1,21,3,14,0
"(6,22)-(6,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,22)-(6,67)",49.76755380630493,8,4,23,2,9,37,0
"(6,29)-(6,67)",93.67327094078064,12,8,2,16,3,11,8
"(6,36)-(6,56)",46.89949154853821,8,33,42,1,2,14,0
"(6,40)-(6,56)",0.000319259424941265,37,33,1,15,41,2,0
"(6,41)-(6,42)",99.94955062866211,2,4,1,21,6,14,0
"(6,49)-(6,54)",6.78719436881213e-12,1,24,3,2,7,4,0
"(6,50)-(6,51)",3.836119367090967e-17,1,2,9,33,10,4,0
"(6,52)-(6,53)",0.00017080799352697795,1,2,10,9,4,31,0
"(6,60)-(6,66)",1.1542066857828104e-06,2,8,1,12,33,15,0
"(6,61)-(6,62)",46.77867293357849,1,2,29,9,33,12,0
