SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,74)",13.372726738452911,8,9,2,3,4,30,0
"(3,9)-(3,22)",0.0003250040435887058,33,17,1,26,2,8,0
"(3,11)-(3,22)",63.9847993850708,17,1,26,33,2,10,0
"(3,13)-(3,22)",55.43149709701538,17,1,26,2,10,33,26
"(3,17)-(3,22)",70.51295042037964,17,26,1,10,35,34,0
"(3,26)-(3,74)",47.26219177246094,2,3,8,12,30,1,0
"(3,35)-(3,46)",63.9847993850708,17,1,26,33,2,10,4
"(3,37)-(3,46)",68.80841255187988,26,17,10,31,2,1,0
"(3,50)-(3,64)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,50)-(3,74)",2.604294940829277,9,14,2,1,33,3,0
"(3,65)-(3,66)",11.263401061296463,1,10,2,29,17,26,26
"(3,67)-(3,71)",11.263401061296463,1,10,2,29,17,26,4
