SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(2,78)",9.561129659414291,8,9,2,3,33,4,0
"(2,21)-(2,32)",0.00031228403258865,33,17,1,26,2,3,0
"(2,27)-(2,32)",99.88730549812317,10,2,1,32,35,16,1
"(2,31)-(2,32)",44.23443675041199,29,7,1,21,2,3,0
"(2,36)-(2,78)",0.05336978938430548,2,3,8,1,14,19,0
"(2,45)-(2,50)",65.48685431480408,10,2,1,26,35,12,0
"(2,54)-(2,68)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,54)-(2,78)",2.604294940829277,9,14,2,1,33,3,0
"(2,69)-(2,70)",11.263401061296463,1,10,2,29,17,26,0
"(2,71)-(2,75)",35.25949418544769,14,2,1,9,10,24,0
