SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(17,52)",45.68100571632385,21,3,9,13,14,41,0
"(14,11)-(14,57)",3.175258278531601e-07,26,33,2,17,1,3,0
"(14,13)-(14,57)",4.206134818218743e-06,42,26,33,9,8,1,0
"(14,17)-(14,57)",67.67091155052185,2,11,30,17,1,16,0
"(14,36)-(14,57)",0.11022257385775447,14,45,7,2,3,43,11
"(14,40)-(14,56)",5.496071366906108e-05,24,1,3,14,7,2,0
"(14,54)-(14,55)",29.31765615940094,2,1,4,27,22,43,0
"(17,19)-(17,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(17,19)-(17,45)",2.2933926433324814,2,3,36,5,6,30,0
"(17,34)-(17,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
