SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,70)",12.096799910068512,8,9,2,3,4,30,0
"(3,9)-(3,24)",0.006496544665424153,33,17,26,1,2,8,0
"(3,11)-(3,24)",40.18733501434326,17,1,26,33,2,8,0
"(3,13)-(3,24)",40.479594469070435,17,1,26,33,2,8,17
"(3,17)-(3,18)",1.245645064045398e-14,1,10,2,9,19,33,0
"(3,17)-(3,24)",90.55940508842468,3,1,2,14,35,19,0
"(3,28)-(3,70)",0.05336978938430548,2,3,8,1,14,19,0
"(3,37)-(3,42)",65.8373475074768,10,2,1,17,26,4,0
"(3,41)-(3,42)",43.352243304252625,17,1,2,10,26,3,0
"(3,46)-(3,60)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,46)-(3,70)",2.604294940829277,9,14,2,1,33,3,0
"(3,61)-(3,62)",11.263401061296463,1,10,2,29,17,26,0
"(3,63)-(3,67)",11.263401061296463,1,10,2,29,17,26,0
