SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,13)-(7,75)",6.31636458702297e-20,26,22,8,40,9,13,0
"(7,18)-(7,40)",50.48244595527649,14,27,1,2,3,6,0
"(7,35)-(7,36)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(7,37)-(7,39)",51.79629325866699,29,1,2,4,3,21,0
"(12,12)-(23,35)",4.799879398080612e-23,13,22,40,37,8,9,0
"(23,19)-(23,34)",0.27820479590445757,2,5,3,12,1,36,0
"(23,20)-(23,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(23,28)-(23,30)",18.648625910282135,27,43,28,1,2,3,0
"(26,3)-(26,76)",0.0011411935702199116,8,2,42,9,1,37,0
"(26,17)-(26,18)",99.99940395355225,21,7,29,35,4,27,21
"(26,24)-(26,76)",3.730509234856072e-07,7,19,2,42,1,27,0
"(26,38)-(26,39)",44.82160806655884,10,2,1,26,9,12,0
"(26,64)-(26,76)",74.76958632469177,3,24,14,2,35,40,0
"(26,65)-(26,71)",5.890862464497104e-07,2,1,14,33,29,10,0
"(26,72)-(26,73)",12.445085495710373,29,3,1,43,21,14,0
