SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,59)",9.561129659414291,8,9,2,3,33,4,0
"(3,16)-(3,17)",34.262314438819885,33,2,8,1,10,9,0
"(3,16)-(3,19)",6.417530030012131,6,2,43,9,8,1,0
"(3,45)-(3,51)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,45)-(3,59)",2.604294940829277,9,14,2,1,33,3,0
"(3,52)-(3,59)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,53)-(3,54)",8.984588086605072,1,2,9,4,12,8,0
"(3,56)-(3,58)",5.136514324988184e-07,1,2,4,9,8,7,0
"(5,22)-(5,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,22)-(5,43)",68.12642812728882,8,4,2,23,3,9,0
"(5,29)-(5,43)",82.97554850578308,8,12,47,33,2,3,0
"(5,30)-(5,39)",70.15119194984436,33,42,1,2,8,3,8
"(5,31)-(5,32)",26.99844539165497,1,29,2,9,33,34,0
"(5,33)-(5,38)",0.13604434207081795,1,2,17,9,10,3,0
"(5,34)-(5,35)",3.878609199660212e-20,1,2,9,4,10,29,0
"(5,36)-(5,37)",0.00015096572951733833,1,29,4,2,10,31,0
"(5,41)-(5,42)",0.0010208234016317874,2,1,33,10,8,9,0
