SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(17,52)",45.68100571632385,21,3,9,13,14,41,0
"(14,11)-(14,63)",3.175258278531601e-07,26,33,2,17,1,3,0
"(14,13)-(14,63)",4.206134818218743e-06,42,26,33,9,8,1,0
"(14,17)-(14,63)",40.88945388793945,49,39,18,11,36,20,11
"(14,43)-(14,63)",0.11022257385775447,14,45,7,2,3,43,0
"(14,47)-(14,62)",0.07739010034129024,24,14,3,1,2,33,0
"(14,48)-(14,57)",0.009411905921297148,1,2,3,4,32,6,0
"(14,58)-(14,59)",7.380156518141222e-20,1,2,33,9,29,4,0
"(15,5)-(17,52)",0.001334724947810173,30,36,2,3,28,18,0
"(15,16)-(15,18)",93.81857514381409,5,16,1,2,12,35,5
"(17,19)-(17,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(17,19)-(17,45)",2.2933926433324814,2,3,36,5,6,30,0
"(17,34)-(17,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(17,36)-(17,40)",0.0026569099645712413,49,15,2,12,27,1,0
